Text,Sentiment
Usai mesyuarat Majlis Perlindungan Sosial Malaysia (MySPC) saya kemudiannya mempengerusikan Mesyuarat Pasukan Petugas Khas Reformasi Agensi (STAR) Khas Bagi Tahun 2025. https://t.co/F7PAeIFl8u https://t.co/ylcxa9JVqH,positif
Usai mesyuarat Majlis Perlindungan Sosial Malaysia (MySPC) saya kemudiannya mempengerusikan Mesyuarat Pasukan Petugas Khas Reformasi Agensi (STAR) Khas Bagi Tahun 2025. https://t.co/F7PAeIFl8u https://t.co/ylcxa9JVqH,positif
Megawati : Membangun Fondasi Demokrasi dan Harmoni Indonesia Presiden perempuan pertama Indonesia memimpin di masa transisi krusial (2001 2004). Dari reformasi demokrasi hingga harmoni sosial kepemimpinannya meletakkan fondasi kokoh yang masih berdampak hingga kini. Post 1 https://t.co/w1RmDMtj8G,negatif
Menteri Sosial (Mensos) Saifullah Yusuf (Gus Ipul) menyatakan terbitnya Inpres Nomor 8 Tahun 2025 yang di dalamnya memuat tentang Sekolah Rakyat memerlukan konsolidasi dan koordinasi dengan sejumlah kementerian misalnya Kementerian Pendayagunaan Aparatur Negara dan Reformasi https://t.co/1TmypbVvaP,positif
Menteri Sosial (Mensos) Saifullah Yusuf (Gus Ipul) menyatakan terbitnya Inpres Nomor 8 Tahun 2025 yang di dalamnya memuat tentang Sekolah Rakyat memerlukan konsolidasi dan koordinasi dengan sejumlah kementerian misalnya Kementerian Pendayagunaan Aparatur Negara dan Reformasi https://t.co/1TmypbVvaP,positif
5. Keberlanjutan dan Perubahan Sosial: Di level sosial perjuangan berkontribusi pada perubahan dan kemajuan. Banyak perubahan besar dalam sejarah baik dalam hak asasi manusia kesetaraan gender atau reformasi sosial terjadi karena perjuangan kolektif.,positif
5. Keberlanjutan dan Perubahan Sosial: Di level sosial perjuangan berkontribusi pada perubahan dan kemajuan. Banyak perubahan besar dalam sejarah baik dalam hak asasi manusia kesetaraan gender atau reformasi sosial terjadi karena perjuangan kolektif.,positif
HARI INI | Diinspirasi dari isu sosial sebenar tentang wanita Minangkabau dan figura penting gerakan wanita di Sumatra Barat sekitar era 1920-an filem ini menggabung-jalinkan tema-tema seperti emansipasi wanita anti-kolonialisme reformasi Islam dan kemerdekaan hakiki. Ayuh! https://t.co/6MGRks3WTM,netral
Buku Lawas &gt; Kerikil-Kerikil Di Jalan Reformasi; Catatan-Catatan Dari Sudut Etika Sosial. Oleh; William Chang. Tahun 2002. 218 Halaman. Harga 75.000. Minat? Cara Order silakan DM or Klik link WA https://t.co/tw77mxC5Wf https://t.co/dwsgBVJ4Ym,netral
7️⃣ Dampak Jangka Panjang Pemberontakan Taiping melemahkan Dinasti Qing membuka jalan bagi reformasi dan mempercepat kejatuhan kekaisaran Tiongkok beberapa dekade kemudian. 8️⃣ Warisan Pemberontakan Beberapa ide Taiping seperti redistribusi tanah dan reformasi sosial,negatif
@worksfess Tidak akan mungkin menyelamatkan lapangan kerja dengan sekadar membuka formasi ASN. Perlu mereformasi pendidikan mereformasi ketenagakerjaan perlindungan sosial termasuk mereformasi anggaran pendidikan yang ADIL dan BERPIHAK. Opini saya kemarin https://t.co/W5dEf6nHAi,positif
Gejala Kontra-Reformasi membuat naskah-naskah drama ini terbit kembali. Penerbitan kembali setelah lebih dari dua dekade juga menandai wacana sosial politiknya yang tetap relevan dan dibutuhkan. : @senogp https://t.co/5n6CHjhLcO,negatif
Ekonomi di Era Presidensial Prabowo: Reformasi Agraria sebagai Solusi Ketimpangan Sosial https://t.co/5BDezvMuhD,positif
21 cabang PKR Sabah sokong Nurul Izzah calon Timbalan Presiden Nurul Izzah bukan sahaja simbol harapan rakyat malah menjadi suara progresif yang sentiasa memperjuangkan keadilan sosial reformasi institusi dan hak rakyat di seluruh negara - Mustapha #SinarHarian,negatif
Dengan terpilihnya Paus Leo XIV genderang kembali ditabuh dan seluruh dunia diundang bekerja sama demi terwujudnya reformasi sosial yang kian menggembirakan dunia. #Opini #Kompas60 https://t.co/wZpQlo1EI2,positif
Satu perbincangan akan diadakan bersama Menteri di Jabatan Perdana Menteri (Undang-Undang dan Reformasi Institusi) Datuk Seri Azalina Othman Said sebagai usaha memperkukuh kawal selia platform media sosial di negara. https://t.co/JnwTY0ILAg Foto: BERNAMA #RTM #BeritaRTM https://t.co/62IBGy1lMC,negatif
Satu perbincangan akan diadakan bersama Menteri di Jabatan Perdana Menteri (Undang-Undang dan Reformasi Institusi) Datuk Seri Azalina Othman Said sebagai usaha memperkukuh kawal selia platform media sosial di negara. https://t.co/JnwTY0ILAg Foto: BERNAMA #RTM #BeritaRTM https://t.co/62IBGy1lMC,negatif
Kalau menurut kami pribadi Sistem Ekonomi Rakyat Semesta yang solid kekeluargaan bersih adil menguntungkan dll (mirip Koperasi yang bernilai gotong royong). Itu yang paling mendekati dibanding harus ke sosialisme apalagi Kapitalisme dsj,negatif
Pramudya Iriawan jadi Direktur Utama Baru BPJS Ketenagakerjaan. Tantangan berat menanti mulai dari perluasan kepesertaan hingga reformasi regulasi jaminan sosial. #Ekonomi #Kompas60 https://t.co/EGW7w3Vjfj,positif
Pramudya Iriawan jadi Direktur Utama Baru BPJS Ketenagakerjaan. Tantangan berat menanti mulai dari perluasan kepesertaan hingga reformasi regulasi jaminan sosial. #Ekonomi #Kompas60 https://t.co/EGW7w3Vjfj,positif
Alokasi dana subsidi untuk masyarakat dan bantuan sosial dari pemerintah hampir mencapai angka 500 trilyun. Bukankah ini angka yang besar untuk merancang program yang mendidik masyarakat menjadi mandiri dan produktif? Bansos bukan untuk JUDOL dan TERORIS. #RevisiBansos,negatif
Alokasi dana subsidi untuk masyarakat dan bantuan sosial dari pemerintah hampir mencapai angka 500 trilyun. Bukankah ini angka yang besar untuk merancang program yang mendidik masyarakat menjadi mandiri dan produktif? Bansos bukan untuk JUDOL dan TERORIS. #RevisiBansos,negatif
[Warisan Jeong Dojeon: Pengasas Reformasi Sosial Korea] Walaupun peranannya kadang-kadang dianggap kontroversi legasi Jeong Dojeon sebagai seorang perancang dinasti dan reformis tetap terpahat dalam sejarah Korea.,negatif
[Warisan Jeong Dojeon: Pengasas Reformasi Sosial Korea] Walaupun peranannya kadang-kadang dianggap kontroversi legasi Jeong Dojeon sebagai seorang perancang dinasti dan reformis tetap terpahat dalam sejarah Korea.,negatif
Wanita PKR Pulau Pinang sokong Nurul Izzah sebagai Timbalan Presiden Nurul Izzah disifatkan sebagai pemimpin berwibawa yang komited memperjuangkan prinsip keadilan sosial hak asasi manusia serta reformasi institusi sepanjang penglibatannya dalam politik. #SinarHarian #wanitaPKR,negatif
Kalo mau menulis ulang sejarah ya momentumnya sekarang ini sih. Generasi yang saat ini dan akan menjadi penentu opini publik dan pemilihan umum didominasi kelahiran reformasi dan sesudahnya rata-rata literasinya rendah kognitifnya terganggu karena adiksi media sosial. https://t.co/JtGMv8vqPp,negatif
@ajim_8 @n_izzah Nurul Izzah Anwar telah menyumbang besar kepada politik Malaysia melalui penubuhan PKR pada 1999 memenangi kerusi Parlimen pada 2008 dan 2018 serta memimpin sebagai naib presiden PKR. Beliau memperjuangkan reformasi keadilan sosial dan melancarkan program komuniti seperti,negatif
@SinarOnline Zahid: Empat prasyarat tawan Lumut! Bersatu dalam UMNO Kerjasama dengan MCA &amp; MIC Tinggalkan budaya lama Kuasai media sosial Tapi masalahnya: Presiden masih lama Naratif masih basi TikTok masih lawan Pengundi muda masih lari Reformasi digital tapi,negatif
@SinarOnline Zahid: Empat prasyarat tawan Lumut! Bersatu dalam UMNO Kerjasama dengan MCA &amp; MIC Tinggalkan budaya lama Kuasai media sosial Tapi masalahnya: Presiden masih lama Naratif masih basi TikTok masih lawan Pengundi muda masih lari Reformasi digital tapi,negatif
Demokrasi elektoral di era reformasi meringkus rakyat hanya jadi urusan menang-kalah dalam Pemilu. Rakyat adalah nominal suara mayoritas. Padahal rakyat pun bermakna golongan² sosial-ekonomi. Mereka tidak nominal tetapi bersuara lewat wacana. Itulah demokrasi permusyawaratan,negatif
Peringati 27 Tahun Reformasi 1998: Meneguhkan Kembali Semangat Reformasi Melawan Kemunduran Demokrasi dan Ketimpangan Sosial https://t.co/mBj3VCRqOw,negatif
Peringati 27 Tahun Reformasi 1998: Meneguhkan Kembali Semangat Reformasi Melawan Kemunduran Demokrasi dan Ketimpangan Sosial https://t.co/mBj3VCRqOw,negatif
Sebelum bahas pelakunya kita harus tahu tujuannya. Secara konseptual pembangunan sosial di RI didasari oleh dua hal: - Pancasila dengan mandat Keadilan Sosial . - Peta Jalan Teknis: SDGs kerangka ukur target dan capaian global.,positif
Reformasi fiskal tingkat dana perlindungan sosial kata ahli ekonomi #FMTNews #FMTBerita https://t.co/rgwAcSQrtT,positif
Reformasi fiskal tingkat dana perlindungan sosial kata ahli ekonomi #FMTNews #FMTBerita https://t.co/rgwAcSQrtT,positif
Reformasi Dewan Parlemen dan Dewan Majelis di rombak dan di ubah semua Birokrasi regulasi sistem pranata perundang undangan individu nya di ganti perketat semua itu kebijakan dan kerja kinerja yang bukti nyata dan tepat akurat sistem peraturan/aturan dll. Bersihkan,negatif
Reformasi Dewan Parlemen dan Dewan Majelis di rombak dan di ubah semua Birokrasi regulasi sistem pranata perundang undangan individu nya di ganti perketat semua itu kebijakan dan kerja kinerja yang bukti nyata dan tepat akurat sistem peraturan/aturan dll. Bersihkan,negatif
Dari masa penjajahan hingga era reformasi dan digital saat ini buruh kerap menjadi aktor kunci dalam perubahan sosial. #Riset #AdadiKompas https://t.co/7O8KkcAS0U,positif
Dari masa penjajahan hingga era reformasi dan digital saat ini buruh kerap menjadi aktor kunci dalam perubahan sosial. #Riset #AdadiKompas https://t.co/7O8KkcAS0U,positif
Kita semua punya peran: suarakan #RevisiBansos sekarang agar dana publik benar-benar jadi penyelamat rakyat miskin bukan penyokong judi dan teror. Karena Bansos bukan untuk JUDOL dan TERORIS,positif
Jujur ya..gw ga ngerti knp banyak orang mendewakan reformasi Yg gw tau pasca reformasi : - jumlah konflik sosial meningkat tajam - jumlah korupsi meningkat tajam (kuantitas maupun kualitas) - ekonomi kita ga bagus² amat juga Apa yg mau dibanggain sih?,negatif
@enaknyagmnsyg @Emtezet @kompascom Menentukan presiden dan wakil presiden terbaik dalam sejarah Indonesia sulit karena tergantung pada kriteria seperti kemajuan ekonomi stabilitas politik atau reformasi sosial. Sukarno dan Mohammad Hatta (1945 1956) ungg蜀 dalam memperjuangkan kemerdekaan tapi menghadapi,positif
@enaknyagmnsyg @Emtezet @kompascom Menentukan presiden dan wakil presiden terbaik dalam sejarah Indonesia sulit karena tergantung pada kriteria seperti kemajuan ekonomi stabilitas politik atau reformasi sosial. Sukarno dan Mohammad Hatta (1945 1956) ungg蜀 dalam memperjuangkan kemerdekaan tapi menghadapi,positif
ingin berkontribusi pada kehidupan sosial dan politik silakan resign! Sesimpel itu. UU tahun 2004 sudah sangat jelas dan gamblang. Tidak perlu direvisi untuk sekadar mengembalikan Indonesia ke masa sebelum reformasi. Semoga semua pihak sadar dan tahu dengan posisi masing2.,negatif
ingin berkontribusi pada kehidupan sosial dan politik silakan resign! Sesimpel itu. UU tahun 2004 sudah sangat jelas dan gamblang. Tidak perlu direvisi untuk sekadar mengembalikan Indonesia ke masa sebelum reformasi. Semoga semua pihak sadar dan tahu dengan posisi masing2.,negatif
Bansos bukan untuk JUDOL dan TERORIS #RevisiBansos Bantuan sosial yang seharusnya menjadi jaring pengaman bagi masyarakat rentan justru disalahgunakan untuk aktivitas ilegal seperti judi online korupsi hingga pendanaan terorisme,positif
Bansos bukan untuk JUDOL dan TERORIS #RevisiBansos Bantuan sosial yang seharusnya menjadi jaring pengaman bagi masyarakat rentan justru disalahgunakan untuk aktivitas ilegal seperti judi online korupsi hingga pendanaan terorisme,positif
Reformasi sistem kerja diperlukan untuk meningkatkan produktivitas dan kesejahteraan sosial. #Ekonomi #Kompas60 https://t.co/Rx6zvcJkwg,positif
Reformasi sistem kerja diperlukan untuk meningkatkan produktivitas dan kesejahteraan sosial. #Ekonomi #Kompas60 https://t.co/Rx6zvcJkwg,positif
Anwar Ibrahim Perdana Menteri ke-10 memimpin dengan integriti dan visi reformasi. Di bawah pentadbirannya Malaysia mencatat jumlah perdagangan tertinggi dalam sejarah RM2.9 trilion sambil menekankan perpaduan dan keadilan sosial. Beliau terus membawa kestabilan dan,netral
Empat tema kluster Pemerintahan Baru &amp; Tata Kelola Masyarakat dalam CfRC OR IPSH @brin_indonesia 2025: 1.1. Probelmatika &amp; Masa Depan Demokrasi 2.1. Mengelola Keragaman Budaya 3.1. Tatakelola Masyarakat &amp; Sumber Daya 4.1. Reformasi &amp; Dinamika Lembaga Hukum https://t.co/l1DULNGC8h,negatif
Empat tema kluster Pemerintahan Baru &amp; Tata Kelola Masyarakat dalam CfRC OR IPSH @brin_indonesia 2025: 1.1. Probelmatika &amp; Masa Depan Demokrasi 2.1. Mengelola Keragaman Budaya 3.1. Tatakelola Masyarakat &amp; Sumber Daya 4.1. Reformasi &amp; Dinamika Lembaga Hukum https://t.co/l1DULNGC8h,negatif
#NiagaAWANI bersama @NabilahAWANI KL antara 20 ekosistem start up baru muncul Tarif Trump: Malaysia kena 25% negara lain hingga 40% Reformasi perlindungan sosial tiada lagi pekerja yang tercicir #NiagaAWANI https://t.co/1GfDqFPz7t,negatif
#NiagaAWANI bersama @NabilahAWANI KL antara 20 ekosistem start up baru muncul Tarif Trump: Malaysia kena 25% negara lain hingga 40% Reformasi perlindungan sosial tiada lagi pekerja yang tercicir #NiagaAWANI https://t.co/1GfDqFPz7t,negatif
Dia fluent membahas isu sosial terkini? So what? Kalau cuma rangkum isu terkini mah suruh aja chatgpt Kalau ngasih pendapat tentang isu terkini mah banyak yg lebih ahli kali Isu pemilu? Coba cek Perludem Isu korupsi? Cek ICW Isu reformasi hukum? ICJR? Lingkungan? Walhi GP,negatif
@gaenero Hubert Humphrey memainkan peran besar dalam hak-hak sipil dan reformasi sosial dengan mendukung Civil Rights Act 1964 dan Voting Rights Act 1965 yang melarang diskriminasi rasial dan memastikan hak suara bagi warga kulit hitam. Dia juga berjuang untuk kesetaraan sosial,negatif
Suka tidak suka itulah salah satu prestasi terbesar Reformasi 98 Mental masyarakat tdk semakin maju justru semakin embuh Masyarakat semakin terobsesi ibadah ritual di banding ibadah sosial ada yg bilang reformasi sbagai perubahan besar iya perubahan ke arah kebodohan kolektif,negatif
Suka tidak suka itulah salah satu prestasi terbesar Reformasi 98 Mental masyarakat tdk semakin maju justru semakin embuh Masyarakat semakin terobsesi ibadah ritual di banding ibadah sosial ada yg bilang reformasi sbagai perubahan besar iya perubahan ke arah kebodohan kolektif,negatif
@ereection Iya benar banget! Hubert Humphrey adalah salah satu tokoh yang sangat berpengaruh dalam perjuangan hak-hak sipil dan reformasi sosial di Amerika. Dengan mendukung undang-undang penting seperti Civil Rights Act dan Voting Rights Act dia membantu memajukan kesetaraan rasial dan,negatif
@ereection Iya benar banget! Hubert Humphrey adalah salah satu tokoh yang sangat berpengaruh dalam perjuangan hak-hak sipil dan reformasi sosial di Amerika. Dengan mendukung undang-undang penting seperti Civil Rights Act dan Voting Rights Act dia membantu memajukan kesetaraan rasial dan,negatif
UBAH Semalam saya dijemput menyampaikan pandangan saya di Forum G25 mengenai Reformasi Institusi. Pandangan saya simple. PMX kata reformasi berlaku lambat kerana kita terperangkap dengan Elitist Democratic Ideas . Kena pertimbangkan marhein juga. Namun pandangan saya apa https://t.co/IJA72S7xv4,positif
Pramudya Iriawan jadi Direktur Utama Baru BPJS Ketenagakerjaan. Tantangan berat menanti mulai dari perluasan kepesertaan hingga reformasi regulasi jaminan sosial. #Ekonomi #Kompas60 https://t.co/xYvkkxw8sm,positif
@jilambak @Marchfoward @Marchfoward PKR adalah Parti Keadilan Rakyat parti politik Malaysia yang berpusat pada reformasi dan keadilan sosial. Ditubuhkan pada 2003 ia dipimpin oleh Anwar Ibrahim Perdana Menteri Malaysia. PKR adalah sebahagian daripada gabungan Pakatan Harapan dan kini dalam kerajaan,negatif
Komersialisasi. Semakin menjauhkan jarak kualitas pembangunan manusia antar kelas masyarakat: bawah menengah dan atas. Struktur masyarakat makin elit. Power makin terkinsolidasi. Sedih.,negatif
@HisyamMochtar Soeharto angkat anak nya jadi menteri sosial 32 th e reformasi angkat anaknya 10 th.,positif
@HisyamMochtar Soeharto angkat anak nya jadi menteri sosial 32 th e reformasi angkat anaknya 10 th.,positif
2 tahun pentadbiran Kerajaan Perpaduan pimpinan Datuk Seri @anwaribrahim terus meraih kepercayaan rakyat. Reformasi dilaksana untuk sosial &amp; ekonomi. Saksikan esok 23 Dis 2024 9 malam di Media Selangor. #SembangMalam #MediaSelangor https://t.co/hKkHB4Hwyr,positif
Disahkannya RUU TNI sebenarnya menunjukkan kekalahan kesekian kalinya dari gerakan sosial yang ada berhadapan dengan oligarki. Agar tidak kalah lagi artikel terbaru ini coba mengajukan beberapa usul kepada gersos. https://t.co/FKoqek9T2d,negatif
@qooi_mazz @neVerAl0nely Menentukan presiden Indonesia terbaik bersifat subjektif tergantung pada prioritas seperti ekonomi stabilitas politik atau reformasi sosial. Joko Widodo (2014 2024) dipuji atas pembangunan infrastruktur dan ekonomi namun dikritik soal hak asasi manusia. Sukarno (1945 1967),positif
@qooi_mazz @neVerAl0nely Menentukan presiden Indonesia terbaik bersifat subjektif tergantung pada prioritas seperti ekonomi stabilitas politik atau reformasi sosial. Joko Widodo (2014 2024) dipuji atas pembangunan infrastruktur dan ekonomi namun dikritik soal hak asasi manusia. Sukarno (1945 1967),positif
WARTAWAN RASMI LAMAN REFORMASI: TAK SEMUDAH LAWAN HIRUK! MEDIA SOSIAL GAGAL BUAT N... https://t.co/GXH9w9ahT1,negatif
#BHNasional Anwar berkata Saifuddin seorang pemimpin berpengalaman luas berprinsip setia kepada parti dan sentiasa komited dalam memperjuangkan agenda reformasi serta mempertahankan prinsip keadilan sosial dan demokrasi https://t.co/M9LBSKszAy,negatif
Dengan terpilihnya Paus Leo XIV genderang kembali ditabuh dan seluruh dunia diundang bekerja sama demi terwujudnya reformasi sosial yang kian menggembirakan dunia. #Opini #Kompas60 https://t.co/Ji6bilUFGA,positif
